osnovna_valuta,kotirajoca_valuta,valutno_razmerje,datum_razmerja
XRP,USD,0.1738529950380325,2017-08-12 23:59:59
XRP,USD,0.1680919975042343,2017-08-13 23:59:59
XRP,USD,0.1699910014867782,2017-08-14 23:59:59
XRP,USD,0.1612209975719452,2017-08-15 23:59:59
XRP,USD,0.1604309976100921,2017-08-16 23:59:59
XRP,USD,0.1574980020523071,2017-08-17 23:59:59
XRP,USD,0.1588830053806305,2017-08-18 23:59:59
XRP,USD,0.1550569981336593,2017-08-19 23:59:59
XRP,USD,0.1587350070476532,2017-08-20 23:59:59
XRP,USD,0.1919180005788803,2017-08-21 23:59:59
XRP,USD,0.2392860054969787,2017-08-22 23:59:59
XRP,USD,0.2468270063400268,2017-08-23 23:59:59
XRP,USD,0.2189580053091049,2017-08-24 23:59:59
XRP,USD,0.2178280055522918,2017-08-25 23:59:59
XRP,USD,0.2125770002603531,2017-08-26 23:59:59
XRP,USD,0.2029950022697448,2017-08-27 23:59:59
XRP,USD,0.2245080024003982,2017-08-28 23:59:59
XRP,USD,0.2185640037059784,2017-08-29 23:59:59
XRP,USD,0.2280060052871704,2017-08-30 23:59:59
XRP,USD,0.2556299865245819,2017-08-31 23:59:59
XRP,USD,0.2484789937734604,2017-09-01 23:59:59
XRP,USD,0.2266689985990524,2017-09-02 23:59:59
XRP,USD,0.2288109958171844,2017-09-03 23:59:59
XRP,USD,0.2049680054187774,2017-09-04 23:59:59
XRP,USD,0.2151889950037002,2017-09-05 23:59:59
XRP,USD,0.2261860072612762,2017-09-06 23:59:59
XRP,USD,0.2236399948596954,2017-09-07 23:59:59
XRP,USD,0.2115180045366287,2017-09-08 23:59:59
XRP,USD,0.2099950015544891,2017-09-09 23:59:59
XRP,USD,0.213030993938446,2017-09-10 23:59:59
XRP,USD,0.2144410014152526,2017-09-11 23:59:59
XRP,USD,0.209303006529808,2017-09-12 23:59:59
XRP,USD,0.200777992606163,2017-09-13 23:59:59
XRP,USD,0.1641670018434524,2017-09-14 23:59:59
XRP,USD,0.1813579946756363,2017-09-15 23:59:59
XRP,USD,0.1790820062160492,2017-09-16 23:59:59
XRP,USD,0.178393006324768,2017-09-17 23:59:59
XRP,USD,0.1897680014371872,2017-09-18 23:59:59
XRP,USD,0.1840409934520721,2017-09-19 23:59:59
XRP,USD,0.1820780038833618,2017-09-20 23:59:59
XRP,USD,0.1717540025711059,2017-09-21 23:59:59
XRP,USD,0.1735100001096725,2017-09-22 23:59:59
XRP,USD,0.1778820008039474,2017-09-23 23:59:59
XRP,USD,0.1757870018482208,2017-09-24 23:59:59
XRP,USD,0.1814869940280914,2017-09-25 23:59:59
XRP,USD,0.1861190050840377,2017-09-26 23:59:59
XRP,USD,0.2032990008592605,2017-09-27 23:59:59
XRP,USD,0.1961310058832168,2017-09-28 23:59:59
XRP,USD,0.1936060041189193,2017-09-29 23:59:59
XRP,USD,0.1975290030241012,2017-09-30 23:59:59
XRP,USD,0.2065320014953613,2017-10-01 23:59:59
XRP,USD,0.2026759982109069,2017-10-02 23:59:59
XRP,USD,0.2033179998397827,2017-10-03 23:59:59
XRP,USD,0.2147739976644516,2017-10-04 23:59:59
XRP,USD,0.2370160073041916,2017-10-05 23:59:59
XRP,USD,0.2340389937162399,2017-10-06 23:59:59
XRP,USD,0.2386099994182586,2017-10-07 23:59:59
XRP,USD,0.2799440026283264,2017-10-08 23:59:59
XRP,USD,0.2518250048160553,2017-10-09 23:59:59
XRP,USD,0.2607330083847046,2017-10-10 23:59:59
XRP,USD,0.2644389867782593,2017-10-11 23:59:59
XRP,USD,0.2484139949083328,2017-10-12 23:59:59
XRP,USD,0.2604889869689941,2017-10-13 23:59:59
XRP,USD,0.2573199868202209,2017-10-14 23:59:59
XRP,USD,0.2639830112457275,2017-10-15 23:59:59
XRP,USD,0.2562319934368133,2017-10-16 23:59:59
XRP,USD,0.2320639938116073,2017-10-17 23:59:59
XRP,USD,0.2185200005769729,2017-10-18 23:59:59
XRP,USD,0.2151499986648559,2017-10-19 23:59:59
XRP,USD,0.210548996925354,2017-10-20 23:59:59
XRP,USD,0.2110159993171692,2017-10-21 23:59:59
XRP,USD,0.2041770070791244,2017-10-22 23:59:59
XRP,USD,0.1969279944896698,2017-10-23 23:59:59
XRP,USD,0.2066439986228943,2017-10-24 23:59:59
XRP,USD,0.2046039998531341,2017-10-25 23:59:59
XRP,USD,0.2036280035972595,2017-10-26 23:59:59
XRP,USD,0.2027850002050399,2017-10-27 23:59:59
XRP,USD,0.2018350064754486,2017-10-28 23:59:59
XRP,USD,0.2027850002050399,2017-10-29 23:59:59
XRP,USD,0.2027110010385513,2017-10-30 23:59:59
XRP,USD,0.2005580067634582,2017-10-31 23:59:59
XRP,USD,0.1941239982843399,2017-11-01 23:59:59
XRP,USD,0.2058610022068023,2017-11-02 23:59:59
XRP,USD,0.2081329971551895,2017-11-03 23:59:59
XRP,USD,0.2037499994039535,2017-11-04 23:59:59
XRP,USD,0.2020550072193145,2017-11-05 23:59:59
XRP,USD,0.2059900015592575,2017-11-06 23:59:59
XRP,USD,0.2103540003299713,2017-11-07 23:59:59
XRP,USD,0.2174369990825653,2017-11-08 23:59:59
XRP,USD,0.2174880057573318,2017-11-09 23:59:59
XRP,USD,0.2064830064773559,2017-11-10 23:59:59
XRP,USD,0.2104299962520599,2017-11-11 23:59:59
XRP,USD,0.1973389983177185,2017-11-12 23:59:59
XRP,USD,0.2034420073032379,2017-11-13 23:59:59
XRP,USD,0.2098249942064285,2017-11-14 23:59:59
XRP,USD,0.2129559963941574,2017-11-15 23:59:59
XRP,USD,0.2271070033311844,2017-11-16 23:59:59
XRP,USD,0.2265810072422027,2017-11-17 23:59:59
XRP,USD,0.2286269962787628,2017-11-18 23:59:59
XRP,USD,0.231015995144844,2017-11-19 23:59:59
XRP,USD,0.2387589961290359,2017-11-20 23:59:59
XRP,USD,0.2332710027694702,2017-11-21 23:59:59
XRP,USD,0.2388589978218078,2017-11-22 23:59:59
XRP,USD,0.2424020022153854,2017-11-23 23:59:59
XRP,USD,0.2446420043706894,2017-11-24 23:59:59
XRP,USD,0.2523930072784424,2017-11-25 23:59:59
XRP,USD,0.2488179951906204,2017-11-26 23:59:59
XRP,USD,0.2539269924163818,2017-11-27 23:59:59
XRP,USD,0.2991519868373871,2017-11-28 23:59:59
XRP,USD,0.2430640012025833,2017-11-29 23:59:59
XRP,USD,0.2508780062198639,2017-11-30 23:59:59
XRP,USD,0.2556990087032318,2017-12-01 23:59:59
XRP,USD,0.2554920017719269,2017-12-02 23:59:59
XRP,USD,0.2525579929351806,2017-12-03 23:59:59
XRP,USD,0.2535710036754608,2017-12-04 23:59:59
XRP,USD,0.2461010068655014,2017-12-05 23:59:59
XRP,USD,0.2325440049171447,2017-12-06 23:59:59
XRP,USD,0.2228229939937591,2017-12-07 23:59:59
XRP,USD,0.2521249949932098,2017-12-08 23:59:59
XRP,USD,0.2447080016136169,2017-12-09 23:59:59
XRP,USD,0.2373329997062683,2017-12-10 23:59:59
XRP,USD,0.2516910135746002,2017-12-11 23:59:59
XRP,USD,0.373540997505188,2017-12-12 23:59:59
XRP,USD,0.4710629880428314,2017-12-13 23:59:59
XRP,USD,0.8642629981040955,2017-12-14 23:59:59
XRP,USD,0.756181001663208,2017-12-15 23:59:59
XRP,USD,0.7586420178413391,2017-12-16 23:59:59
XRP,USD,0.7283660173416138,2017-12-17 23:59:59
XRP,USD,0.7784069776535034,2017-12-18 23:59:59
XRP,USD,0.7912570238113403,2017-12-19 23:59:59
XRP,USD,0.7759640216827393,2017-12-20 23:59:59
XRP,USD,1.193060040473938,2017-12-21 23:59:59
XRP,USD,1.1382800340652466,2017-12-22 23:59:59
XRP,USD,1.174340009689331,2017-12-23 23:59:59
XRP,USD,1.0439499616622925,2017-12-24 23:59:59
XRP,USD,1.1223200559616089,2017-12-25 23:59:59
XRP,USD,1.1894899606704712,2017-12-26 23:59:59
XRP,USD,1.3996399641036987,2017-12-27 23:59:59
XRP,USD,1.4308799505233765,2017-12-28 23:59:59
XRP,USD,2.214600086212158,2017-12-29 23:59:59
XRP,USD,2.159019947052002,2017-12-30 23:59:59
XRP,USD,2.300570011138916,2017-12-31 23:59:59
XRP,USD,2.3910300731658936,2018-01-01 23:59:59
XRP,USD,2.4809000492095947,2018-01-02 23:59:59
XRP,USD,3.105370044708252,2018-01-03 23:59:59
XRP,USD,3.1966300010681152,2018-01-04 23:59:59
XRP,USD,3.0487101078033447,2018-01-05 23:59:59
XRP,USD,3.0939700603485107,2018-01-06 23:59:59
XRP,USD,3.377810001373291,2018-01-07 23:59:59
XRP,USD,2.456209897994995,2018-01-08 23:59:59
XRP,USD,2.1017799377441406,2018-01-09 23:59:59
XRP,USD,1.9749200344085691,2018-01-10 23:59:59
XRP,USD,1.9507999420166016,2018-01-11 23:59:59
XRP,USD,2.0432300567626958,2018-01-12 23:59:59
XRP,USD,2.0213499069213867,2018-01-13 23:59:59
XRP,USD,1.8611899614334104,2018-01-14 23:59:59
XRP,USD,1.676730036735535,2018-01-15 23:59:59
XRP,USD,1.1792399883270264,2018-01-16 23:59:59
XRP,USD,1.306339979171753,2018-01-17 23:59:59
XRP,USD,1.5965800285339355,2018-01-18 23:59:59
XRP,USD,1.552049994468689,2018-01-19 23:59:59
XRP,USD,1.5786199569702148,2018-01-20 23:59:59
XRP,USD,1.3800400495529177,2018-01-21 23:59:59
XRP,USD,1.3573499917984009,2018-01-22 23:59:59
XRP,USD,1.3370699882507324,2018-01-23 23:59:59
XRP,USD,1.357149958610535,2018-01-24 23:59:59
XRP,USD,1.3122299909591677,2018-01-25 23:59:59
XRP,USD,1.217270016670227,2018-01-26 23:59:59
XRP,USD,1.2191100120544434,2018-01-27 23:59:59
XRP,USD,1.3996000289916992,2018-01-28 23:59:59
XRP,USD,1.3239699602127075,2018-01-29 23:59:59
XRP,USD,1.1385600566864014,2018-01-30 23:59:59
XRP,USD,1.1623899936676023,2018-01-31 23:59:59
XRP,USD,0.9625300168991088,2018-02-01 23:59:59
XRP,USD,0.8847839832305908,2018-02-02 23:59:59
XRP,USD,0.9240429997444152,2018-02-03 23:59:59
XRP,USD,0.8157029747962952,2018-02-04 23:59:59
XRP,USD,0.691798985004425,2018-02-05 23:59:59
XRP,USD,0.7763929963111877,2018-02-06 23:59:59
XRP,USD,0.7238950133323669,2018-02-07 23:59:59
XRP,USD,0.8052629828453064,2018-02-08 23:59:59
XRP,USD,0.9544280171394348,2018-02-09 23:59:59
XRP,USD,1.070739984512329,2018-02-10 23:59:59
XRP,USD,1.0041600465774536,2018-02-11 23:59:59
XRP,USD,1.0810099840164185,2018-02-12 23:59:59
XRP,USD,1.0274100303649902,2018-02-13 23:59:59
XRP,USD,1.1416200399398804,2018-02-14 23:59:59
XRP,USD,1.1468600034713743,2018-02-15 23:59:59
XRP,USD,1.1380300521850586,2018-02-16 23:59:59
XRP,USD,1.2049800157546997,2018-02-17 23:59:59
XRP,USD,1.120460033416748,2018-02-18 23:59:59
XRP,USD,1.1444200277328491,2018-02-19 23:59:59
XRP,USD,1.089460015296936,2018-02-20 23:59:59
XRP,USD,1.0153900384902954,2018-02-21 23:59:59
XRP,USD,0.9417880177497864,2018-02-22 23:59:59
XRP,USD,0.9988549947738647,2018-02-23 23:59:59
XRP,USD,0.9544020295143129,2018-02-24 23:59:59
XRP,USD,0.943486988544464,2018-02-25 23:59:59
XRP,USD,0.9568589925765992,2018-02-26 23:59:59
XRP,USD,0.9473050236701964,2018-02-27 23:59:59
XRP,USD,0.904582977294922,2018-02-28 23:59:59
XRP,USD,0.9283469915390016,2018-03-01 23:59:59
XRP,USD,0.9101439714431764,2018-03-02 23:59:59
XRP,USD,0.907804012298584,2018-03-03 23:59:59
XRP,USD,1.0055400133132937,2018-03-04 23:59:59
XRP,USD,0.9593679904937744,2018-03-05 23:59:59
XRP,USD,0.9228870272636414,2018-03-06 23:59:59
XRP,USD,0.871209979057312,2018-03-07 23:59:59
XRP,USD,0.8258569836616516,2018-03-08 23:59:59
XRP,USD,0.8497610092163086,2018-03-09 23:59:59
XRP,USD,0.7966269850730896,2018-03-10 23:59:59
XRP,USD,0.8311219811439514,2018-03-11 23:59:59
XRP,USD,0.8010479807853699,2018-03-12 23:59:59
XRP,USD,0.7897109985351562,2018-03-13 23:59:59
XRP,USD,0.7019019722938538,2018-03-14 23:59:59
XRP,USD,0.6972690224647522,2018-03-15 23:59:59
XRP,USD,0.6892600059509277,2018-03-16 23:59:59
XRP,USD,0.6378560066223145,2018-03-17 23:59:59
XRP,USD,0.6587769985198975,2018-03-18 23:59:59
XRP,USD,0.7490800023078918,2018-03-19 23:59:59
XRP,USD,0.7098079919815063,2018-03-20 23:59:59
XRP,USD,0.693664014339447,2018-03-21 23:59:59
XRP,USD,0.6627429723739624,2018-03-22 23:59:59
XRP,USD,0.6431739926338196,2018-03-23 23:59:59
XRP,USD,0.6412649750709534,2018-03-24 23:59:59
XRP,USD,0.6418750286102295,2018-03-25 23:59:59
XRP,USD,0.5994629859924316,2018-03-26 23:59:59
XRP,USD,0.5779169797897339,2018-03-27 23:59:59
XRP,USD,0.5780019760131836,2018-03-28 23:59:59
XRP,USD,0.5115110278129578,2018-03-29 23:59:59
XRP,USD,0.509564995765686,2018-03-30 23:59:59
XRP,USD,0.5123530030250549,2018-03-31 23:59:59
XRP,USD,0.4850809872150421,2018-04-01 23:59:59
XRP,USD,0.5006880164146423,2018-04-02 23:59:59
XRP,USD,0.5580440163612366,2018-04-03 23:59:59
XRP,USD,0.5016310214996338,2018-04-04 23:59:59
XRP,USD,0.4958010017871856,2018-04-05 23:59:59
XRP,USD,0.4764310121536255,2018-04-06 23:59:59
XRP,USD,0.487866997718811,2018-04-07 23:59:59
XRP,USD,0.5003979802131653,2018-04-08 23:59:59
XRP,USD,0.4918549954891205,2018-04-09 23:59:59
XRP,USD,0.4919309914112091,2018-04-10 23:59:59
XRP,USD,0.5395060181617737,2018-04-11 23:59:59
XRP,USD,0.6287369728088379,2018-04-12 23:59:59
XRP,USD,0.6380869746208191,2018-04-13 23:59:59
XRP,USD,0.6321840286254883,2018-04-14 23:59:59
XRP,USD,0.6825339794158936,2018-04-15 23:59:59
XRP,USD,0.6632969975471497,2018-04-16 23:59:59
XRP,USD,0.6569330096244812,2018-04-17 23:59:59
XRP,USD,0.7089319825172424,2018-04-18 23:59:59
XRP,USD,0.7919759750366211,2018-04-19 23:59:59
XRP,USD,0.924465000629425,2018-04-20 23:59:59
XRP,USD,0.8731030225753784,2018-04-21 23:59:59
XRP,USD,0.8699949979782104,2018-04-22 23:59:59
XRP,USD,0.8766570091247559,2018-04-23 23:59:59
XRP,USD,0.934781014919281,2018-04-24 23:59:59
XRP,USD,0.8006070256233215,2018-04-25 23:59:59
XRP,USD,0.8524140119552612,2018-04-26 23:59:59
XRP,USD,0.813884973526001,2018-04-27 23:59:59
XRP,USD,0.8638039827346802,2018-04-28 23:59:59
XRP,USD,0.8727779984474182,2018-04-29 23:59:59
XRP,USD,0.8379380106925964,2018-04-30 23:59:59
XRP,USD,0.8414070010185242,2018-05-01 23:59:59
XRP,USD,0.8590940237045288,2018-05-02 23:59:59
XRP,USD,0.8844659924507141,2018-05-03 23:59:59
XRP,USD,0.895442008972168,2018-05-04 23:59:59
XRP,USD,0.9051030278205872,2018-05-05 23:59:59
XRP,USD,0.8714240193367004,2018-05-06 23:59:59
XRP,USD,0.8326410055160522,2018-05-07 23:59:59
XRP,USD,0.8139700293540955,2018-05-08 23:59:59
XRP,USD,0.8020430207252502,2018-05-09 23:59:59
XRP,USD,0.7582370042800903,2018-05-10 23:59:59
XRP,USD,0.6849480271339417,2018-05-11 23:59:59
XRP,USD,0.6967350244522095,2018-05-12 23:59:59
XRP,USD,0.745747983455658,2018-05-13 23:59:59
XRP,USD,0.7408980131149292,2018-05-14 23:59:59
XRP,USD,0.6985880136489868,2018-05-15 23:59:59
XRP,USD,0.7140809893608093,2018-05-16 23:59:59
XRP,USD,0.6673099994659424,2018-05-17 23:59:59
XRP,USD,0.6802939772605896,2018-05-18 23:59:59
XRP,USD,0.6767129898071289,2018-05-19 23:59:59
XRP,USD,0.7002440094947815,2018-05-20 23:59:59
XRP,USD,0.6815869808197021,2018-05-21 23:59:59
XRP,USD,0.645566999912262,2018-05-22 23:59:59
XRP,USD,0.599593997001648,2018-05-23 23:59:59
XRP,USD,0.6319969892501831,2018-05-24 23:59:59
XRP,USD,0.6110010147094727,2018-05-25 23:59:59
XRP,USD,0.6127079725265503,2018-05-26 23:59:59
XRP,USD,0.6078810095787048,2018-05-27 23:59:59
XRP,USD,0.5522990226745605,2018-05-28 23:59:59
XRP,USD,0.6012409925460815,2018-05-29 23:59:59
XRP,USD,0.6058170199394226,2018-05-30 23:59:59
XRP,USD,0.6126220226287842,2018-05-31 23:59:59
XRP,USD,0.6233639717102051,2018-06-01 23:59:59
XRP,USD,0.6434509754180908,2018-06-02 23:59:59
XRP,USD,0.6712049841880798,2018-06-03 23:59:59
XRP,USD,0.661424994468689,2018-06-04 23:59:59
XRP,USD,0.6770150065422058,2018-06-05 23:59:59
XRP,USD,0.674796998500824,2018-06-06 23:59:59
XRP,USD,0.6781280040740967,2018-06-07 23:59:59
XRP,USD,0.6743429899215698,2018-06-08 23:59:59
XRP,USD,0.6597549915313721,2018-06-09 23:59:59
XRP,USD,0.588126003742218,2018-06-10 23:59:59
XRP,USD,0.604066014289856,2018-06-11 23:59:59
XRP,USD,0.5629330277442932,2018-06-12 23:59:59
XRP,USD,0.5346630215644836,2018-06-13 23:59:59
XRP,USD,0.5613059997558594,2018-06-14 23:59:59
XRP,USD,0.5377069711685181,2018-06-15 23:59:59
XRP,USD,0.5347840189933777,2018-06-16 23:59:59
XRP,USD,0.5282160043716431,2018-06-17 23:59:59
XRP,USD,0.5374950170516968,2018-06-18 23:59:59
XRP,USD,0.5496209859848022,2018-06-19 23:59:59
XRP,USD,0.5392860174179077,2018-06-20 23:59:59
XRP,USD,0.5347750186920166,2018-06-21 23:59:59
XRP,USD,0.4869470000267029,2018-06-22 23:59:59
XRP,USD,0.4912840127944946,2018-06-23 23:59:59
XRP,USD,0.4773800075054168,2018-06-24 23:59:59
XRP,USD,0.4817529916763305,2018-06-25 23:59:59
XRP,USD,0.4560010135173797,2018-06-26 23:59:59
XRP,USD,0.4703699946403503,2018-06-27 23:59:59
XRP,USD,0.4484579861164093,2018-06-28 23:59:59
XRP,USD,0.4530799984931946,2018-06-29 23:59:59
XRP,USD,0.4662449955940246,2018-06-30 23:59:59
XRP,USD,0.4613580107688904,2018-07-01 23:59:59
XRP,USD,0.4861220121383667,2018-07-02 23:59:59
XRP,USD,0.4852229952812195,2018-07-03 23:59:59
XRP,USD,0.4900430142879486,2018-07-04 23:59:59
XRP,USD,0.4816249907016754,2018-07-05 23:59:59
XRP,USD,0.4791510105133056,2018-07-06 23:59:59
XRP,USD,0.4924769997596741,2018-07-07 23:59:59
XRP,USD,0.4777489900588989,2018-07-08 23:59:59
XRP,USD,0.4742699861526489,2018-07-09 23:59:59
XRP,USD,0.4450420141220093,2018-07-10 23:59:59
XRP,USD,0.4502330124378204,2018-07-11 23:59:59
XRP,USD,0.4353640079498291,2018-07-12 23:59:59
XRP,USD,0.438740998506546,2018-07-13 23:59:59
XRP,USD,0.4392710030078888,2018-07-14 23:59:59
XRP,USD,0.4458940029144287,2018-07-15 23:59:59
XRP,USD,0.4834010004997253,2018-07-16 23:59:59
XRP,USD,0.5055869817733765,2018-07-17 23:59:59
XRP,USD,0.486389011144638,2018-07-18 23:59:59
XRP,USD,0.4764330089092254,2018-07-19 23:59:59
XRP,USD,0.4469940066337585,2018-07-20 23:59:59
XRP,USD,0.4554100036621094,2018-07-21 23:59:59
XRP,USD,0.4493109881877899,2018-07-22 23:59:59
XRP,USD,0.4452759921550751,2018-07-23 23:59:59
XRP,USD,0.4576230049133301,2018-07-24 23:59:59
XRP,USD,0.4598290026187897,2018-07-25 23:59:59
XRP,USD,0.4499199986457824,2018-07-26 23:59:59
XRP,USD,0.4536350071430206,2018-07-27 23:59:59
XRP,USD,0.453667014837265,2018-07-28 23:59:59
XRP,USD,0.4533059895038605,2018-07-29 23:59:59
XRP,USD,0.446107,2018-07-30 23:59:59
XRP,USD,0.435225,2018-07-31 23:59:59
XRP,USD,0.445852,2018-08-01 23:59:59
XRP,USD,0.430254,2018-08-02 23:59:59
XRP,USD,0.440571,2018-08-03 23:59:59
XRP,USD,0.428507,2018-08-04 23:59:59
XRP,USD,0.433638,2018-08-05 23:59:59
XRP,USD,0.414081,2018-08-06 23:59:59
XRP,USD,0.381006,2018-08-07 23:59:59
XRP,USD,0.331944,2018-08-08 23:59:59
XRP,USD,0.346771,2018-08-09 23:59:59
XRP,USD,0.320426,2018-08-10 23:59:59
XRP,USD,0.301262,2018-08-11 23:59:59
XRP,USD,0.29787,2018-08-12 23:59:59
XRP,USD,0.277466,2018-08-13 23:59:59
XRP,USD,0.274272,2018-08-14 23:59:59
XRP,USD,0.282005,2018-08-15 23:59:59
XRP,USD,0.292436,2018-08-16 23:59:59
XRP,USD,0.366676,2018-08-17 23:59:59
XRP,USD,0.3271,2018-08-18 23:59:59
XRP,USD,0.343978,2018-08-19 23:59:59
XRP,USD,0.319283,2018-08-20 23:59:59
XRP,USD,0.335177,2018-08-21 23:59:59
XRP,USD,0.319803,2018-08-22 23:59:59
XRP,USD,0.327709,2018-08-23 23:59:59
XRP,USD,0.327606,2018-08-24 23:59:59
XRP,USD,0.32823,2018-08-25 23:59:59
XRP,USD,0.323776,2018-08-26 23:59:59
XRP,USD,0.336903,2018-08-27 23:59:59
XRP,USD,0.351837,2018-08-28 23:59:59
XRP,USD,0.344803,2018-08-29 23:59:59
XRP,USD,0.335444,2018-08-30 23:59:59
XRP,USD,0.335332,2018-08-31 23:59:59
XRP,USD,0.347721,2018-09-01 23:59:59
XRP,USD,0.342523,2018-09-02 23:59:59
XRP,USD,0.335961,2018-09-03 23:59:59
XRP,USD,0.331652,2018-09-04 23:59:59
XRP,USD,0.283601,2018-09-05 23:59:59
XRP,USD,0.30271,2018-09-06 23:59:59
XRP,USD,0.291435,2018-09-07 23:59:59
XRP,USD,0.279333,2018-09-08 23:59:59
XRP,USD,0.27868,2018-09-09 23:59:59
XRP,USD,0.270321,2018-09-10 23:59:59
XRP,USD,0.26371,2018-09-11 23:59:59
XRP,USD,0.270087,2018-09-12 23:59:59
XRP,USD,0.280583,2018-09-13 23:59:59
XRP,USD,0.277159,2018-09-14 23:59:59
XRP,USD,0.282008,2018-09-15 23:59:59
XRP,USD,0.281166,2018-09-16 23:59:59
XRP,USD,0.272251,2018-09-17 23:59:59
XRP,USD,0.32186,2018-09-18 23:59:59
XRP,USD,0.326053,2018-09-19 23:59:59
XRP,USD,0.449918,2018-09-20 23:59:59
XRP,USD,0.561462,2018-09-21 23:59:59
XRP,USD,0.570798,2018-09-22 23:59:59
XRP,USD,0.570689,2018-09-23 23:59:59
XRP,USD,0.494712,2018-09-24 23:59:59
XRP,USD,0.526941,2018-09-25 23:59:59
XRP,USD,0.516308,2018-09-26 23:59:59
XRP,USD,0.541381,2018-09-27 23:59:59
XRP,USD,0.539112,2018-09-28 23:59:59
XRP,USD,0.571228,2018-09-29 23:59:59
XRP,USD,0.581572,2018-09-30 23:59:59
XRP,USD,0.576461,2018-10-01 23:59:59
XRP,USD,0.520837,2018-10-02 23:59:59
XRP,USD,0.528162,2018-10-03 23:59:59
XRP,USD,0.526606,2018-10-04 23:59:59
XRP,USD,0.519026,2018-10-05 23:59:59
XRP,USD,0.488082,2018-10-06 23:59:59
XRP,USD,0.482039,2018-10-07 23:59:59
XRP,USD,0.489751,2018-10-08 23:59:59
XRP,USD,0.479857,2018-10-09 23:59:59
XRP,USD,0.462387,2018-10-10 23:59:59
XRP,USD,0.38313,2018-10-11 23:59:59
XRP,USD,0.419115,2018-10-12 23:59:59
XRP,USD,0.418878,2018-10-13 23:59:59
XRP,USD,0.403286,2018-10-14 23:59:59
XRP,USD,0.447316,2018-10-15 23:59:59
XRP,USD,0.470253,2018-10-16 23:59:59
XRP,USD,0.468197,2018-10-17 23:59:59
XRP,USD,0.457725,2018-10-18 23:59:59
XRP,USD,0.454178,2018-10-19 23:59:59
XRP,USD,0.459151,2018-10-20 23:59:59
XRP,USD,0.456694,2018-10-21 23:59:59
XRP,USD,0.453109,2018-10-22 23:59:59
XRP,USD,0.462058,2018-10-23 23:59:59
XRP,USD,0.457237,2018-10-24 23:59:59
XRP,USD,0.458052,2018-10-25 23:59:59
XRP,USD,0.459288,2018-10-26 23:59:59
XRP,USD,0.456348,2018-10-27 23:59:59
XRP,USD,0.462406,2018-10-28 23:59:59
XRP,USD,0.441514,2018-10-29 23:59:59
XRP,USD,0.444759,2018-10-30 23:59:59
XRP,USD,0.448382,2018-10-31 23:59:59
XRP,USD,0.455722,2018-11-01 23:59:59
XRP,USD,0.458685,2018-11-02 23:59:59
XRP,USD,0.455667,2018-11-03 23:59:59
XRP,USD,0.462691,2018-11-04 23:59:59
XRP,USD,0.497412,2018-11-05 23:59:59
XRP,USD,0.54908,2018-11-06 23:59:59
XRP,USD,0.535707,2018-11-07 23:59:59
XRP,USD,0.493508,2018-11-08 23:59:59
XRP,USD,0.500668,2018-11-09 23:59:59
XRP,USD,0.506698,2018-11-10 23:59:59
XRP,USD,0.505913,2018-11-11 23:59:59
XRP,USD,0.517165,2018-11-12 23:59:59
XRP,USD,0.510112,2018-11-13 23:59:59
XRP,USD,0.474372,2018-11-14 23:59:59
XRP,USD,0.481708,2018-11-15 23:59:59
XRP,USD,0.471609,2018-11-16 23:59:59
XRP,USD,0.491654,2018-11-17 23:59:59
XRP,USD,0.510473,2018-11-18 23:59:59
XRP,USD,0.478166,2018-11-19 23:59:59
XRP,USD,0.434726,2018-11-20 23:59:59
XRP,USD,0.447651,2018-11-21 23:59:59
XRP,USD,0.42608,2018-11-22 23:59:59
XRP,USD,0.407428,2018-11-23 23:59:59
XRP,USD,0.375336,2018-11-24 23:59:59
XRP,USD,0.374551,2018-11-25 23:59:59
XRP,USD,0.355451,2018-11-26 23:59:59
XRP,USD,0.360163,2018-11-27 23:59:59
XRP,USD,0.390557,2018-11-28 23:59:59
XRP,USD,0.379562316367,2018-11-29 23:59:59
XRP,USD,0.362454862996,2018-11-30 23:59:59
XRP,USD,0.372905541219,2018-12-01 23:59:59
XRP,USD,0.367627228356,2018-12-02 23:59:59
XRP,USD,0.34875439279,2018-12-03 23:59:59
XRP,USD,0.352231310037,2018-12-04 23:59:59
XRP,USD,0.338242000588,2018-12-05 23:59:59
XRP,USD,0.310936400165,2018-12-06 23:59:59
XRP,USD,0.301997458829,2018-12-07 23:59:59
XRP,USD,0.307269204349,2018-12-08 23:59:59
XRP,USD,0.313370052113,2018-12-09 23:59:59
XRP,USD,0.303765720329,2018-12-10 23:59:59
XRP,USD,0.301345276957,2018-12-11 23:59:59
XRP,USD,0.307323163634,2018-12-12 23:59:59
XRP,USD,0.30002587784,2018-12-13 23:59:59
XRP,USD,0.288790418634,2018-12-14 23:59:59
XRP,USD,0.285883142737,2018-12-15 23:59:59
XRP,USD,0.287928782812,2018-12-16 23:59:59
XRP,USD,0.328452991522,2018-12-17 23:59:59
XRP,USD,0.350161953761,2018-12-18 23:59:59
XRP,USD,0.35195557194,2018-12-19 23:59:59
XRP,USD,0.378198521114,2018-12-20 23:59:59
XRP,USD,0.358570170014,2018-12-21 23:59:59
XRP,USD,0.3623082678,2018-12-22 23:59:59
XRP,USD,0.371270477282,2018-12-23 23:59:59
XRP,USD,0.406798680407,2018-12-24 23:59:59
XRP,USD,0.380871686628,2018-12-25 23:59:59
